n_bits,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
9,2,zeta3::L2M::Table,read_unbuff,0.610301,9.067358818181818,0.042489016916888604,9.042652,9.051913,9.078682
9,2,delta::M2L::Table,read_buff,0.826075,5.2194946363636365,0.02353970899256287,5.208469,5.221111,5.231808
9,2,delta::M2L::Table,read_unbuff,0.826075,7.547961909090909,0.020232143897543572,7.525088,7.553857,7.566185
9,2,delta::M2L::NoTable,read_buff,0.8256,4.577239909090909,0.046603180903141264,4.547566,4.564969,4.599596
9,2,delta::M2L::NoTable,read_unbuff,0.8256,8.137785272727273,1.857100496218882,7.561418,7.585535,7.589698
9,2,delta::L2M::Table,read_buff,0.826205,4.913855636363635,0.02485660043237098,4.894545,4.914101,4.919137
9,2,delta::L2M::Table,read_unbuff,0.826205,6.989547727272727,0.02556976316703341,6.967936,6.981968,7.000995
9,2,delta::L2M::NoTable,read_buff,0.825989,3.8990786363636367,0.02982805149946171,3.882006,3.889371,3.895038
9,2,delta::L2M::NoTable,read_unbuff,0.825989,8.12878790909091,2.452848310452624,7.006406,7.035417,7.076738
9,2,delta_gamma::M2L::Table,read_buff,0.826321,5.887877636363637,1.924968947905304,5.267536,5.318072,5.335544
9,2,delta_gamma::M2L::Table,read_unbuff,0.826321,7.581436272727273,0.06456312713784997,7.505429,7.596886,7.624236
9,2,delta_gamma::M2L::NoTable,read_buff,0.826061,4.044706,0.059666040451834726,4.013203,4.024883,4.044314
9,2,delta_gamma::M2L::NoTable,read_unbuff,0.826061,7.252400545454546,0.15863530753799016,7.237432,7.325829,7.335976
9,2,delta_gamma::L2M::Table,read_buff,0.825075,6.508468818181818,2.475635764938001,5.37484,5.405404,5.417175
9,2,delta_gamma::L2M::Table,read_unbuff,0.825075,7.021559545454546,0.08917902446244137,6.947585,7.000629,7.030573
9,2,delta_gamma::L2M::NoTable,read_buff,0.825134,4.494016363636364,1.8289138472968745,3.869287,3.894061,4.018158
9,2,delta_gamma::L2M::NoTable,read_unbuff,0.825134,6.67835990909091,0.0985807518975734,6.612474,6.675455,6.712084
10,1,unary::M2L::NoTable,read_buff,0.999007,1.6054187272727274,0.004850258221804477,1.600236,1.606315,1.608374
10,1,unary::M2L::NoTable,read_unbuff,0.999007,4.0070155454545455,1.9364864501142973,3.421611,3.422765,3.425125
10,1,unary::M2L::Table,read_buff,0.999054,1.8166061818181818,0.006078721211211822,1.812861,1.816806,1.818273
10,1,unary::M2L::Table,read_unbuff,0.999054,3.906369636363636,0.01169791261099802,3.905697,3.908224,3.911075
10,1,unary::L2M::NoTable,read_buff,0.998983,1.6082095454545453,0.01381139088117945,1.593662,1.612873,1.619839
10,1,unary::L2M::NoTable,read_unbuff,0.998983,3.5795288181818177,1.929985189204768,2.996128,3.001072,3.001171
10,1,unary::L2M::Table,read_buff,0.999051,1.8156217272727273,0.013110488618590162,1.805173,1.812605,1.815408
10,1,unary::L2M::Table,read_unbuff,0.999051,4.062678909090908,1.9243473519884324,3.47337,3.481919,3.488243
10,1,gamma::M2L::NoTable,read_buff,0.998986,2.313555636363636,0.0073552124683482194,2.305671,2.316222,2.319106
10,1,gamma::M2L::NoTable,read_unbuff,0.998986,6.323203181818181,1.9229482338202355,5.72879,5.748478,5.752829
10,1,gamma::M2L::Table,read_buff,0.999026,2.4164380000000003,0.1713281154895482,2.281473,2.371088,2.406068
10,1,gamma::M2L::Table,read_unbuff,0.999026,4.740698818181818,1.885904952236502,4.058711,4.135577,4.255405
10,1,gamma::L2M::NoTable,read_buff,0.99899,2.1209876363636364,0.026019465791106134,2.124952,2.130572,2.131114
10,1,gamma::L2M::NoTable,read_unbuff,0.99899,5.931903181818182,1.9232915109154833,5.347991,5.358322,5.362658
10,1,gamma::L2M::Table,read_buff,0.998987,2.4241522727272726,0.15239791339194306,2.301259,2.35417,2.537444
10,1,gamma::L2M::Table,read_unbuff,0.998987,3.641745,0.13076959787121778,3.588028,3.599652,3.608673
10,1,zeta3::M2L::NoTable,read_buff,0.610161,7.346706272727274,0.019921317768114042,7.339045,7.343239,7.353695
10,1,zeta3::M2L::NoTable,read_unbuff,0.610161,9.498676818181819,1.9321577670408192,8.905238,8.913645,8.919744
10,1,zeta3::M2L::Table,read_buff,0.609755,6.6861808181818185,0.017108662939097102,6.677212,6.685391,6.690422
10,1,zeta3::M2L::Table,read_unbuff,0.609755,9.661942272727273,0.01602820522136472,9.646822,9.661212,9.669804
10,1,zeta3::L2M::NoTable,read_buff,0.610291,7.1921539090909095,0.05456556416359037,7.143205,7.180199,7.210676
10,1,zeta3::L2M::NoTable,read_unbuff,0.610291,9.189124636363637,1.9412267552088949,8.579274,8.622441,8.626995
10,1,zeta3::L2M::Table,read_buff,0.609078,7.517090545454546,1.9075194976215244,6.932482,6.94561,6.954676
10,1,zeta3::L2M::Table,read_unbuff,0.609078,9.672991727272727,1.904589576375398,9.072052,9.109803,9.115045
10,1,delta::M2L::Table,read_buff,0.825546,4.487853272727273,0.02610522972161297,4.462382,4.489287,4.507616
10,1,delta::M2L::Table,read_unbuff,0.825546,7.609861545454546,1.8436959579698255,7.043689,7.071434,7.080841
10,1,delta::M2L::NoTable,read_buff,0.826064,4.580487727272727,0.04235165365387976,4.55739,4.565405,4.606464
10,1,delta::M2L::NoTable,read_unbuff,0.826064,8.163382363636364,1.8490446685099997,7.602449,7.616432,7.623261
10,1,delta::L2M::Table,read_buff,0.825316,4.810467636363636,1.8395120640789653,4.247362,4.258959,4.268253
10,1,delta::L2M::Table,read_unbuff,0.825316,6.370902636363636,0.01219148297191712,6.364429,6.371362,6.37455
10,1,delta::L2M::NoTable,read_buff,0.825327,3.900578818181818,0.010848165244115597,3.893244,3.901327,3.906354
10,1,delta::L2M::NoTable,read_unbuff,0.825327,8.115118363636363,2.564635607601566,6.955822,6.964158,6.976138
10,1,delta_gamma::M2L::Table,read_buff,0.825113,4.889402454545455,0.025861756608411765,4.867176,4.887603,4.890218
10,1,delta_gamma::M2L::Table,read_unbuff,0.825113,7.164046727272726,0.108352698246136,7.076292,7.159881,7.214353
10,1,delta_gamma::M2L::NoTable,read_buff,0.825482,4.6499002727272725,1.8264952248440776,4.019008,4.090835,4.116838
10,1,delta_gamma::M2L::NoTable,read_unbuff,0.825482,7.189949363636364,0.07602322264318022,7.143433,7.168321,7.250427
10,1,delta_gamma::L2M::Table,read_buff,0.825457,5.393557181818181,1.8639947462574469,4.803552,4.846644,4.854163
10,1,delta_gamma::L2M::Table,read_unbuff,0.825457,7.104290727272727,1.9178487659565906,6.458111,6.507388,6.532982
10,1,delta_gamma::L2M::NoTable,read_buff,0.82645,4.0204640909090905,0.11960766152421386,3.908275,4.041755,4.050072
10,1,delta_gamma::L2M::NoTable,read_unbuff,0.82645,7.295541272727273,1.8469295837558124,6.645767,6.723961,6.763888
10,2,unary::M2L::NoTable,read_buff,0.999019,2.2056814545454544,1.9257797956363734,1.611019,1.631268,1.633704
10,2,unary::M2L::NoTable,read_unbuff,0.999019,3.431357181818182,0.004185002002823422,3.428845,3.429576,3.433366
10,2,unary::M2L::Table,read_buff,0.999015,1.8233794545454547,0.012888705570100023,1.817165,1.817696,1.818912
10,2,unary::M2L::Table,read_unbuff,0.999015,4.48697209090909,1.9193958303491465,3.904221,3.908076,3.911042
10,2,unary::L2M::NoTable,read_buff,0.999014,1.6181727272727273,0.020226351080167227,1.596722,1.620653,1.632224
10,2,unary::L2M::NoTable,read_unbuff,0.999014,2.9888717272727274,0.0062880607835946855,2.985272,2.986225,2.988771
10,2,unary::L2M::Table,read_buff,0.99908,1.800836,0.0011527195669372185,1.800149,1.800744,1.801414
10,2,unary::L2M::Table,read_unbuff,0.99908,3.474825818181818,0.01109644525799309,3.463803,3.477472,3.481084
10,2,gamma::M2L::NoTable,read_buff,0.999033,2.3136485454545452,0.01738650890986246,2.30497,2.307356,2.311628
10,2,gamma::M2L::NoTable,read_unbuff,0.999033,5.824838363636363,0.01730863752161173,5.811586,5.827996,5.837628
10,2,gamma::M2L::Table,read_buff,0.99903,2.440497727272727,0.1284032930450703,2.357819,2.408701,2.458468
10,2,gamma::M2L::Table,read_unbuff,0.99903,4.114234545454545,0.09076252996293525,4.052449,4.074582,4.077948
10,2,gamma::L2M::NoTable,read_buff,0.999017,2.118277727272727,0.011574334055062621,2.111128,2.113849,2.118983
10,2,gamma::L2M::NoTable,read_unbuff,0.999017,5.22896581818182,0.028090153316841327,5.215528,5.224955,5.244172
10,2,gamma::L2M::Table,read_buff,0.998992,2.3880155454545453,0.03630642014675543,2.354872,2.387491,2.400496
10,2,gamma::L2M::Table,read_unbuff,0.998992,3.6667985454545455,0.08752273080447574,3.600087,3.638648,3.687082
10,2,zeta3::M2L::NoTable,read_buff,0.610558,7.287207,0.02780713261377395,7.258086,7.291797,7.298144
10,2,zeta3::M2L::NoTable,read_unbuff,0.610558,9.536634545454545,1.8503778880632118,8.956104,8.977049,8.984835
10,2,zeta3::M2L::Table,read_buff,0.609847,6.724167181818181,0.01980448841963955,6.713987,6.725092,6.729546
10,2,zeta3::M2L::Table,read_unbuff,0.609847,9.619659000000002,0.021806022920285852,9.601193,9.615613,9.622865
10,2,zeta3::L2M::NoTable,read_buff,0.60987,7.756042727272726,1.8344764241287534,7.158306,7.191492,7.244737
10,2,zeta3::L2M::NoTable,read_unbuff,0.60987,9.747029818181819,2.5879452859931495,8.568523,8.596746,8.598279
10,2,zeta3::L2M::Table,read_buff,0.609346,7.921612272727273,2.4764133627648306,6.792096,6.812871,6.823845
10,2,zeta3::L2M::Table,read_unbuff,0.609346,9.120745090909091,0.06237554038796701,9.056713,9.119826,9.146853
10,2,delta::M2L::Table,read_buff,0.825627,5.428429545454545,1.920595216480212,4.841341,4.850893,4.85134
10,2,delta::M2L::Table,read_unbuff,0.825627,7.0137730909090905,0.02025237242129692,7.008015,7.015573,7.026975
10,2,delta::M2L::NoTable,read_buff,0.824583,5.7465813636363645,2.562657848805582,4.580932,4.619707,4.634059
10,2,delta::M2L::NoTable,read_unbuff,0.824583,7.555732727272726,0.030121315516062494,7.532757,7.555124,7.568172
10,2,delta::L2M::Table,read_buff,0.825506,4.569792,0.02851964803780002,4.555441,4.569338,4.588286
10,2,delta::L2M::Table,read_unbuff,0.825506,7.039847909090909,1.9097083681413483,6.436446,6.474016,6.484986
10,2,delta::L2M::NoTable,read_buff,0.825987,4.427438,1.8508398769575936,3.838315,3.880608,3.889336
10,2,delta::L2M::NoTable,read_unbuff,0.825987,7.009983909090909,0.03980223082555676,7.004625,7.013374,7.026968
10,2,delta_gamma::M2L::Table,read_buff,0.825848,5.463547090909091,1.9210054880980667,4.873163,4.887527,4.890205
10,2,delta_gamma::M2L::Table,read_unbuff,0.825848,7.0167197272727275,0.04656838638838789,6.983377,7.01251,7.028833
10,2,delta_gamma::M2L::NoTable,read_buff,0.825733,4.107296181818182,0.12857716102700215,4.021576,4.059064,4.078853
10,2,delta_gamma::M2L::NoTable,read_unbuff,0.825733,7.868768181818182,1.8144168182440779,7.256387,7.295433,7.389586
10,2,delta_gamma::L2M::Table,read_buff,0.82537,4.9670098181818165,0.02087670971115053,4.944254,4.967464,4.971651
10,2,delta_gamma::L2M::Table,read_unbuff,0.82537,7.100836363636363,1.8265603071735284,6.502619,6.554137,6.594827
10,2,delta_gamma::L2M::NoTable,read_buff,0.825316,4.029802363636364,0.246825489030721,3.879891,3.890514,4.056825
10,2,delta_gamma::L2M::NoTable,read_unbuff,0.825316,7.950637454545455,2.481127105542897,6.731886,6.797841,7.06546
11,1,unary::M2L::NoTable,read_buff,0.999481,1.603486,0.007329545456575035,1.59645,1.60468,1.608787
11,1,unary::M2L::NoTable,read_unbuff,0.999481,4.004895090909091,1.9307736144259613,3.420278,3.423236,3.425411
11,1,unary::M2L::Table,read_buff,0.999476,1.8140162727272728,0.00333143449855794,1.812181,1.815009,1.815421
11,1,unary::M2L::Table,read_unbuff,0.999476,3.913078727272727,0.014304100363818148,3.896899,3.923399,3.924807
11,1,unary::L2M::NoTable,read_buff,0.999543,1.5961695454545455,0.009658851581462851,1.592243,1.593494,1.594348
11,1,unary::L2M::NoTable,read_unbuff,0.999543,3.5558170909090907,1.8395428631792983,2.999008,3.000796,3.003324
11,1,unary::L2M::Table,read_buff,0.999509,2.366645727272727,1.8426066339046483,1.802577,1.803129,1.809033
11,1,unary::L2M::Table,read_unbuff,0.999509,3.4834618181818184,0.013836986729907505,3.470978,3.475033,3.495249
11,1,gamma::M2L::NoTable,read_buff,0.999727,2.3211659090909094,0.016189016050733605,2.317655,2.319208,2.321462
11,1,gamma::M2L::NoTable,read_unbuff,0.999727,6.326511272727274,1.8487093834956911,5.759741,5.777745,5.779853
11,1,gamma::M2L::Table,read_buff,0.999752,2.3436107272727273,0.09572324913843125,2.237476,2.340335,2.353821
11,1,gamma::M2L::Table,read_unbuff,0.999752,4.062149818181818,0.12529191242599677,3.973217,4.005943,4.069221
11,1,gamma::L2M::NoTable,read_buff,0.999765,2.120266181818182,0.017145024746661564,2.115408,2.124436,2.130683
11,1,gamma::L2M::NoTable,read_unbuff,0.999765,5.362929636363636,0.022498409891691176,5.354272,5.365481,5.368241
11,1,gamma::L2M::Table,read_buff,0.999717,2.334428181818182,0.1264661100119855,2.243012,2.273566,2.399403
11,1,gamma::L2M::Table,read_unbuff,0.999717,3.721867818181818,0.2113929119856284,3.531701,3.732854,3.829936
11,1,zeta3::M2L::NoTable,read_buff,0.660099,7.898215727272728,1.8428348204627072,7.319212,7.345121,7.368569
11,1,zeta3::M2L::NoTable,read_unbuff,0.660099,9.481641818181819,1.8370591318637417,8.911231,8.930459,8.931472
11,1,zeta3::M2L::Table,read_buff,0.661137,5.942747727272728,0.021855014212261714,5.925966,5.936483,5.949202
11,1,zeta3::M2L::Table,read_unbuff,0.661137,9.457650909090908,1.844928719888411,8.889084,8.908148,8.914981
11,1,zeta3::L2M::NoTable,read_buff,0.660538,8.355246999999999,2.5322216038078107,7.146574,7.202266,7.342817
11,1,zeta3::L2M::NoTable,read_unbuff,0.660538,8.597283545454545,0.03110751679052389,8.564485,8.602463,8.603601
11,1,zeta3::L2M::Table,read_buff,0.660024,6.2785246363636364,0.02863354413366519,6.254328,6.274323,6.295786
11,1,zeta3::L2M::Table,read_unbuff,0.660024,8.899205,1.8328599507771455,8.329109,8.34319,8.355631
11,1,delta::M2L::Table,read_buff,0.845831,4.667902818181818,1.8397296078281078,4.10121,4.123169,4.126788
11,1,delta::M2L::Table,read_unbuff,0.845831,6.606421272727274,0.02023581962308862,6.591024,6.610606,6.620126
11,1,delta::M2L::NoTable,read_buff,0.845708,4.576783181818182,0.039428314039071335,4.541727,4.56681,4.59526
11,1,delta::M2L::NoTable,read_unbuff,0.845708,7.580614636363636,0.038187392655882474,7.547962,7.596065,7.607549
11,1,delta::L2M::Table,read_buff,0.845562,5.043987272727273,2.5285571096255306,3.889507,3.916802,3.935196
11,1,delta::L2M::Table,read_unbuff,0.845562,5.988874818181818,0.021940291091132776,5.974441,5.987437,5.989151
11,1,delta::L2M::NoTable,read_buff,0.845475,3.895263090909091,0.009915676542269275,3.893694,3.8957,3.900978
11,1,delta::L2M::NoTable,read_unbuff,0.845475,8.094955818181818,2.531505912213393,6.946983,6.974474,6.98469
11,1,delta_gamma::M2L::Table,read_buff,0.844619,4.531654272727272,0.020677440528706216,4.509561,4.534559,4.54622
11,1,delta_gamma::M2L::Table,read_unbuff,0.844619,7.234486272727273,1.834170684782258,6.644841,6.668853,6.718856
11,1,delta_gamma::M2L::NoTable,read_buff,0.845613,4.115080727272727,0.14114601407839394,4.055689,4.091809,4.112888
11,1,delta_gamma::M2L::NoTable,read_unbuff,0.845613,7.289653454545455,0.10721302496559244,7.159655,7.344132,7.373265
11,1,delta_gamma::L2M::Table,read_buff,0.84541,4.511113636363636,0.028872898691585276,4.491976,4.510872,4.517732
11,1,delta_gamma::L2M::Table,read_unbuff,0.84541,6.120216272727273,0.03843558777250821,6.095378,6.10096,6.127227
11,1,delta_gamma::L2M::NoTable,read_buff,0.846279,4.040893818181818,0.26571270349489046,3.881431,3.899576,4.018855
11,1,delta_gamma::L2M::NoTable,read_unbuff,0.846279,7.990898454545455,2.5814333164686385,6.698707,6.915466,7.010679
11,2,unary::M2L::NoTable,read_buff,0.999543,1.6328409090909088,0.013590272774705772,1.621626,1.629719,1.635123
11,2,unary::M2L::NoTable,read_unbuff,0.999543,3.428884,0.0018913102865474377,3.427225,3.42849,3.429186
11,2,unary::M2L::Table,read_buff,0.999502,1.813519909090909,0.0012734861172816357,1.812705,1.813711,1.813757
11,2,unary::M2L::Table,read_unbuff,0.999502,3.9029220909090907,0.008384914220843831,3.896903,3.901433,3.904319
11,2,unary::L2M::NoTable,read_buff,0.999548,1.630596,0.012964999413806372,1.620022,1.625998,1.644044
11,2,unary::L2M::NoTable,read_unbuff,0.999548,2.9897116363636367,0.004815927849806926,2.985686,2.987185,2.993428
11,2,unary::L2M::Table,read_buff,0.99951,1.7995642727272727,0.006017279070990622,1.797233,1.798023,1.798403
11,2,unary::L2M::Table,read_unbuff,0.99951,3.4841844545454546,0.01294991279788123,3.472467,3.480877,3.493181
11,2,gamma::M2L::NoTable,read_buff,0.999743,2.3310526363636366,0.027712428858808993,2.303981,2.316329,2.3509
11,2,gamma::M2L::NoTable,read_unbuff,0.999743,5.819614636363636,0.02045669566803367,5.802859,5.828167,5.832198
11,2,gamma::M2L::Table,read_buff,0.999736,2.35246,0.09252416821890373,2.308268,2.32606,2.345038
11,2,gamma::M2L::Table,read_unbuff,0.999736,4.655791454545454,1.879780635863098,4.01133,4.054818,4.229243
11,2,gamma::L2M::NoTable,read_buff,0.999753,2.672795,1.8423294569849336,2.111264,2.120495,2.12224
11,2,gamma::L2M::NoTable,read_unbuff,0.999753,5.816420454545455,1.8293327126406154,5.242582,5.269418,5.272482
11,2,gamma::L2M::Table,read_buff,0.999762,2.9603653636363636,1.8102987402355046,2.308689,2.33993,2.520502
11,2,gamma::L2M::Table,read_unbuff,0.999762,3.6579628181818182,0.1312497292506298,3.538109,3.599206,3.771966
11,2,zeta3::M2L::NoTable,read_buff,0.660145,7.870902090909092,1.939403426037783,7.27291,7.285294,7.2972
11,2,zeta3::M2L::NoTable,read_unbuff,0.660145,8.962916272727274,0.018695859456526166,8.954031,8.962949,8.97099
11,2,zeta3::M2L::Table,read_buff,0.661055,6.092161909090909,0.07916990243451671,6.029999,6.056411,6.109062
11,2,zeta3::M2L::Table,read_unbuff,0.661055,9.472783363636363,1.9260474634569769,8.840744,8.854057,8.874026
11,2,zeta3::L2M::NoTable,read_buff,0.661479,8.35767909090909,2.5859107623882327,7.172088,7.188858,7.22645
11,2,zeta3::L2M::NoTable,read_unbuff,0.661479,9.18146090909091,1.9261851021516312,8.582564,8.599895,8.627314
11,2,zeta3::L2M::Table,read_buff,0.661011,6.644902818181818,1.9417972843701692,6.047437,6.061174,6.077126
11,2,zeta3::L2M::Table,read_unbuff,0.661011,8.952289,1.9401464284519867,8.327622,8.368565,8.406294
11,2,delta::M2L::Table,read_buff,0.844904,4.476552363636364,0.03841367014819786,4.468883,4.488181,4.500864
11,2,delta::M2L::Table,read_unbuff,0.844904,7.145628090909091,1.8490242325442063,6.572579,6.594155,6.599627
11,2,delta::M2L::NoTable,read_buff,0.845667,5.133818545454546,1.852497797373339,4.56069,4.584851,4.599152
11,2,delta::M2L::NoTable,read_unbuff,0.845667,7.570867909090909,0.034845838648121505,7.53534,7.584389,7.588497
11,2,delta::L2M::Table,read_buff,0.845121,4.249069363636363,0.05199060781001265,4.198243,4.267803,4.288376
11,2,delta::L2M::Table,read_unbuff,0.845121,6.639695090909091,1.9211479492940908,6.050557,6.067121,6.070546
11,2,delta::L2M::NoTable,read_buff,0.845266,3.8928746363636364,0.037522520470439254,3.86444,3.882437,3.900901
11,2,delta::L2M::NoTable,read_unbuff,0.845266,7.025332454545454,0.04606054214696925,6.970056,7.036772,7.05423
11,2,delta_gamma::M2L::Table,read_buff,0.846413,4.538683818181818,0.021626960594675358,4.521569,4.541517,4.556285
11,2,delta_gamma::M2L::Table,read_unbuff,0.846413,6.626455272727273,0.05308246346033856,6.589715,6.616153,6.631039
11,2,delta_gamma::M2L::NoTable,read_buff,0.84585,4.0827350909090905,0.10316788165844494,4.008369,4.05189,4.149134
11,2,delta_gamma::M2L::NoTable,read_unbuff,0.84585,7.393261545454546,0.13465081840550658,7.323346,7.33994,7.491394
11,2,delta_gamma::L2M::Table,read_buff,0.84516,5.160285909090909,1.8342056176940718,4.586682,4.601662,4.601792
11,2,delta_gamma::L2M::Table,read_unbuff,0.84516,6.177764181818182,0.08290641090991478,6.122827,6.133667,6.167989
11,2,delta_gamma::L2M::NoTable,read_buff,0.845503,4.027427090909091,0.14930929484426256,3.898717,3.969563,4.05231
11,2,delta_gamma::L2M::NoTable,read_unbuff,0.845503,7.507127727272727,1.9545804056935132,6.784064,6.946254,7.003055
12,1,unary::M2L::NoTable,read_buff,0.999751,1.6103786363636363,0.005309656773704443,1.605179,1.610885,1.613772
12,1,unary::M2L::NoTable,read_unbuff,0.999751,3.4196795454545454,0.0008408083448249484,3.419016,3.419513,3.419856
12,1,unary::M2L::Table,read_buff,0.999758,1.813248909090909,0.0036013670308521974,1.81284,1.814003,1.814009
12,1,unary::M2L::Table,read_unbuff,0.999758,4.496264,1.9271421160549629,3.908163,3.9134,3.915337
12,1,unary::L2M::NoTable,read_buff,0.999759,1.6110411818181816,0.012270144105251417,1.600944,1.608909,1.622307
12,1,unary::L2M::NoTable,read_unbuff,0.999759,3.5557214545454547,1.8375878329505975,2.999532,3.002129,3.004111
12,1,unary::L2M::Table,read_buff,0.999773,1.8135435454545454,0.018286492328293245,1.800187,1.801067,1.829658
12,1,unary::L2M::Table,read_unbuff,0.999773,4.053416090909091,1.8442686257365792,3.487517,3.50048,3.505373
12,1,gamma::M2L::NoTable,read_buff,0.999756,2.3072793636363635,0.01797018567112053,2.304976,2.314018,2.317752
12,1,gamma::M2L::NoTable,read_unbuff,0.999756,6.3430514545454555,1.9248994263049362,5.744159,5.765571,5.77167
12,1,gamma::M2L::Table,read_buff,0.999743,2.3374399090909086,0.08188226127245703,2.257142,2.363186,2.374106
12,1,gamma::M2L::Table,read_unbuff,0.999743,4.074793727272728,0.1319019730452057,3.994199,4.042821,4.059348
12,1,gamma::L2M::NoTable,read_buff,0.999743,2.130297363636364,0.01477483807879274,2.129065,2.131393,2.138213
12,1,gamma::L2M::NoTable,read_unbuff,0.999743,5.363919454545454,0.0181688359360947,5.35607,5.370179,5.371288
12,1,gamma::L2M::Table,read_buff,0.999752,2.3226340000000003,0.14206124930465722,2.190917,2.2837,2.43671
12,1,gamma::L2M::Table,read_unbuff,0.999752,3.535816,0.01955364380876366,3.515959,3.54407,3.54835
12,1,zeta3::M2L::NoTable,read_buff,0.743549,7.334585272727273,0.03039248369281739,7.309014,7.330808,7.360599
12,1,zeta3::M2L::NoTable,read_unbuff,0.743549,9.485781909090909,1.9150032122094967,8.888229,8.909988,8.92258
12,1,zeta3::M2L::Table,read_buff,0.743362,5.7867407272727265,1.9399828011359321,5.195196,5.199564,5.203812
12,1,zeta3::M2L::Table,read_unbuff,0.743362,8.041679181818182,0.028176725039713833,8.017682,8.039023,8.045485
12,1,zeta3::L2M::NoTable,read_buff,0.742101,7.185734727272727,0.033639361346764284,7.156862,7.176916,7.20182
12,1,zeta3::L2M::NoTable,read_unbuff,0.742101,9.185247636363638,1.9292060156423565,8.591026,8.598338,8.629912
12,1,zeta3::L2M::Table,read_buff,0.742829,6.1943731818181815,1.9275997812200447,5.587532,5.606163,5.648735
12,1,zeta3::L2M::Table,read_unbuff,0.742829,8.088690272727272,1.9315359008610784,7.488967,7.503154,7.53692
12,1,delta::M2L::Table,read_buff,0.868808,4.669845909090909,1.920088569345042,4.085966,4.09244,4.094993
12,1,delta::M2L::Table,read_unbuff,0.868808,6.611395909090909,0.012722428199479394,6.596899,6.6115,6.620505
12,1,delta::M2L::NoTable,read_buff,0.869169,4.567371818181818,0.022978039632737063,4.558365,4.56277,4.572114
12,1,delta::M2L::NoTable,read_unbuff,0.869169,8.148879545454546,1.8462962890343664,7.574389,7.596662,7.605185
12,1,delta::L2M::Table,read_buff,0.868727,3.898161818181818,0.016818755529575884,3.882621,3.895585,3.909251
12,1,delta::L2M::Table,read_unbuff,0.868727,6.559783454545454,1.9185194103224688,5.978308,5.98434,5.988195
12,1,delta::L2M::NoTable,read_buff,0.869028,5.070232636363635,2.584984744741611,3.898957,3.905663,3.928722
12,1,delta::L2M::NoTable,read_unbuff,0.869028,6.964249363636364,0.027346258048488878,6.933187,6.973187,6.977969
12,1,delta_gamma::M2L::Table,read_buff,0.868624,5.092777818181818,1.9325873840337375,4.496122,4.499017,4.511735
12,1,delta_gamma::M2L::Table,read_unbuff,0.868624,6.685368545454545,0.053589694489451216,6.649033,6.661632,6.705171
12,1,delta_gamma::M2L::NoTable,read_buff,0.868991,4.108196272727273,0.10676483436515127,4.037849,4.119163,4.12964
12,1,delta_gamma::M2L::NoTable,read_unbuff,0.868991,7.391350999999999,0.17561642651301168,7.250775,7.333857,7.406427
12,1,delta_gamma::L2M::Table,read_buff,0.868971,4.503479818181819,0.03145020280003988,4.478799,4.491268,4.522366
12,1,delta_gamma::L2M::Table,read_unbuff,0.868971,6.208394363636363,0.1214966414023637,6.101656,6.144199,6.258235
12,1,delta_gamma::L2M::NoTable,read_buff,0.869395,3.959316181818182,0.07495445946682315,3.894238,3.939166,3.973671
12,1,delta_gamma::L2M::NoTable,read_unbuff,0.869395,7.579118454545454,1.8655116145804274,6.848324,6.937808,7.021318
12,2,unary::M2L::NoTable,read_buff,0.999744,2.1822821818181826,1.8587586670677732,1.613195,1.6218,1.63407
12,2,unary::M2L::NoTable,read_unbuff,0.999744,3.4317150909090905,0.0015347806002516647,3.430685,3.431574,3.432365
12,2,unary::M2L::Table,read_buff,0.999777,1.8138165454545454,0.001242932931709217,1.813124,1.813826,1.814203
12,2,unary::M2L::Table,read_unbuff,0.999777,4.494697,1.9348228100226128,3.898427,3.912958,3.920665
12,2,unary::L2M::NoTable,read_buff,0.999745,1.6268112727272728,0.015260610001509828,1.61674,1.628291,1.637412
12,2,unary::L2M::NoTable,read_unbuff,0.999745,2.9922500000000003,0.004158790256793497,2.987218,2.992478,2.994792
12,2,unary::L2M::Table,read_buff,0.999755,2.3836163636363636,1.938285593748572,1.798931,1.799334,1.799525
12,2,unary::L2M::Table,read_unbuff,0.999755,3.486742,0.015639926553535983,3.4776,3.488314,3.496322
12,2,gamma::M2L::NoTable,read_buff,0.999765,2.312873363636364,0.01405282581741285,2.304478,2.306436,2.312695
12,2,gamma::M2L::NoTable,read_unbuff,0.999765,6.361875454545454,1.8386785439018078,5.799065,5.814561,5.829693
12,2,gamma::M2L::Table,read_buff,0.999765,2.923077363636364,1.9096386065269142,2.3091,2.326894,2.340764
12,2,gamma::M2L::Table,read_unbuff,0.999765,4.098313181818182,0.07954770204326224,4.043,4.071114,4.122145
12,2,gamma::L2M::NoTable,read_buff,0.999734,2.114883727272727,0.005802154325608896,2.11259,2.115418,2.116896
12,2,gamma::L2M::NoTable,read_unbuff,0.999734,5.8274967272727265,1.924622002493897,5.22091,5.243617,5.265886
12,2,gamma::L2M::Table,read_buff,0.999764,2.351821,0.07886824254793548,2.30768,2.329524,2.340723
12,2,gamma::L2M::Table,read_unbuff,0.999764,4.162637181818182,1.92992550153869,3.55907,3.563882,3.566785
12,2,zeta3::M2L::NoTable,read_buff,0.742682,7.859892272727272,1.8515844733129023,7.262377,7.288155,7.335386
12,2,zeta3::M2L::NoTable,read_unbuff,0.742682,8.977835454545453,0.022594660481465665,8.967631,8.979001,8.981834
